class_id,seed,block,head,cosine,ls_scale,ratio,mean8_up,mean9
980,0,14,14,0.914981,0.770166,0.775878,5.298631,4.111093
980,0,14,4,0.913264,0.772232,0.795534,6.465960,5.143891
980,0,11,6,0.912849,0.721398,0.791635,7.343483,5.813359
980,0,14,8,0.912396,0.775939,0.737600,4.032823,2.974610
980,0,6,0,0.912124,0.797175,0.730781,3.467623,2.534073
980,0,2,10,0.910831,0.980482,1.412095,0.453166,0.639913
980,0,12,11,0.909252,0.786688,0.800247,5.081444,4.066409
980,0,14,12,0.909061,0.810081,0.744518,3.263850,2.429996
980,0,8,2,0.908519,0.673818,0.563968,4.112933,2.319563
980,0,5,8,0.908192,0.875538,0.837776,3.469063,2.906298
980,0,5,7,0.903800,0.912972,0.929965,3.044632,2.831402
980,0,1,8,0.903535,1.010082,1.324952,0.341654,0.452675
980,0,3,10,0.900787,0.883946,0.612764,2.360117,1.446194
