class_id,seed,block,head,cosine,ls_scale,ratio,mean8_up,mean9
437,0,5,3,0.970343,0.915614,0.774077,2.954228,2.286800
437,0,5,4,0.992740,0.967082,0.974075,10.782547,10.503007
437,0,5,5,0.985688,0.935299,0.936373,9.718971,9.100579
437,0,5,6,0.993798,0.990326,1.000556,15.811157,15.819945
437,0,5,7,0.902496,0.901536,0.896092,2.927226,2.623063
437,0,5,8,0.907721,0.878837,0.836237,3.266828,2.731843
437,0,5,9,0.954922,0.894539,0.874797,4.526840,3.960065
437,0,5,10,0.949900,0.827496,0.767995,5.128260,3.938479
437,0,5,11,0.926846,0.689956,0.700487,5.721971,4.008165
437,0,5,12,0.931264,0.663153,0.642006,3.241629,2.081145
437,0,5,13,0.983600,0.963754,0.903446,5.140622,4.644273
437,0,5,14,0.970614,0.793769,0.794921,7.396617,5.879725
437,0,5,15,0.799608,0.546277,0.415828,1.840684,0.765409
437,0,6,0,0.896347,0.789097,0.691906,3.166784,2.191117
437,0,6,1,0.942719,0.772377,0.705597,5.280839,3.726146
437,0,6,2,0.976208,0.897978,0.798820,5.057647,4.040147
437,0,6,3,0.909317,0.691918,0.749253,3.305395,2.476576
437,0,6,4,0.949763,0.908836,0.936370,5.318637,4.980211
437,0,6,5,0.914215,0.764162,0.629294,3.694413,2.324872
437,0,6,6,0.986046,0.877678,0.873438,12.468045,10.890065
437,0,6,7,0.978562,0.928226,0.939017,8.242621,7.739965
437,0,6,8,0.940394,0.816329,0.655668,4.918273,3.224756
437,0,6,9,0.992835,0.907809,0.900038,12.596728,11.337534
437,0,6,10,0.919456,0.899901,0.731786,2.110640,1.544536
437,0,6,11,0.940280,0.726896,0.780707,4.877203,3.807667
437,0,6,12,0.990231,0.898852,0.886370,13.326706,11.812399
437,0,6,13,0.718970,0.665629,-0.928520,0.582257,-0.540637
437,0,6,14,0.925506,0.839643,0.645372,2.738811,1.767553
437,0,6,15,0.952530,0.867390,0.767546,4.124229,3.165537
437,0,7,0,0.982116,0.913461,0.927958,10.303938,9.561622
437,0,7,1,0.932360,0.827340,0.788804,4.799494,3.785861
437,0,7,2,0.971908,0.948819,0.929323,3.238003,3.009152
437,0,7,3,0.974061,0.778800,0.782982,7.689961,6.021104
437,0,7,4,0.843280,0.568736,0.381388,4.679814,1.784823
437,0,7,5,0.859808,0.778748,0.762971,3.077270,2.347867
437,0,7,6,0.966005,0.824907,0.824428,9.310072,7.675479
437,0,7,7,0.944223,0.935018,0.974948,3.869093,3.772164
437,0,7,8,0.965438,0.936480,0.882767,6.826391,6.026112
437,0,7,9,0.986472,0.886932,0.885271,11.196944,9.912335
437,0,7,10,0.996902,0.966412,0.969764,26.475485,25.674978
437,0,7,11,0.983922,1.019239,1.061888,5.236166,5.560219
437,0,7,12,0.975194,0.840392,0.849974,11.542612,9.810924
437,0,7,13,0.945252,0.795444,0.776147,6.169150,4.788166
437,0,7,14,0.970233,0.738381,0.716943,4.833843,3.465592
437,0,7,15,0.718645,0.552328,-0.062523,2.105824,-0.131663
