class_id,seed,block,head,cosine,ls_scale,ratio,mean8_up,mean9
660,0,10,0,0.945316,0.812212,0.633395,4.132279,2.617365
660,0,10,1,0.994753,0.982297,0.986344,17.624973,17.384279
660,0,10,2,0.969438,0.906418,0.835846,5.224737,4.367073
660,0,10,3,0.968670,0.818397,0.750635,3.782989,2.839646
660,0,10,4,0.995894,0.928973,0.927654,7.219909,6.697579
660,0,10,5,0.991641,1.034444,1.037672,9.041582,9.382195
660,0,10,6,0.985988,0.977245,0.977764,9.176499,8.972454
660,0,10,7,0.987272,0.854100,0.814956,7.215943,5.880678
660,0,10,8,0.987708,1.039558,1.051650,7.478959,7.865248
660,0,10,9,0.982897,0.981808,0.995722,7.295599,7.264389
660,0,10,10,0.982490,0.934811,0.951083,11.721045,11.147681
660,0,10,11,0.988908,0.976659,0.960551,7.974545,7.659960
660,0,10,12,0.950472,0.798817,0.680487,4.455384,3.031833
660,0,10,13,0.994050,1.035788,1.037789,10.604509,11.005248
660,0,10,14,0.947674,0.851578,0.743558,3.988926,2.965999
660,0,10,15,0.983856,1.029371,1.033813,5.535622,5.722796
660,0,11,0,0.996435,1.029473,1.034632,8.869929,9.177110
660,0,11,1,0.987298,1.105830,1.117069,9.170990,10.244631
660,0,11,2,0.981303,1.069456,1.110054,5.300843,5.884224
660,0,11,3,0.856660,0.987070,1.597660,-1.080385,-1.726088
660,0,11,4,0.952245,0.828288,0.692672,4.162955,2.883563
660,0,11,5,0.973027,1.106751,1.200010,4.535854,5.443069
660,0,11,6,0.871245,0.899833,1.071938,5.051785,5.415202
660,0,11,7,0.942942,0.905024,0.898839,4.180858,3.757917
660,0,11,8,0.972391,0.993871,1.013977,4.127668,4.185359
660,0,11,9,0.978780,0.935214,0.873798,3.542748,3.095647
660,0,11,10,0.892548,0.873519,0.600261,1.731328,1.039249
660,0,11,11,0.985498,0.842903,0.819474,6.455462,5.290081
660,0,11,12,0.903770,0.730453,0.494400,3.963190,1.959403
660,0,11,13,0.988692,1.133423,1.138678,9.234282,10.514870
660,0,11,14,0.977279,1.120864,1.192168,4.987931,5.946453
660,0,11,15,0.988752,1.093903,1.097895,8.917737,9.790737
660,0,12,0,0.986751,1.172624,1.209338,-2.752448,-3.328641
660,0,12,1,0.981495,1.096445,1.117849,7.326783,8.190237
660,0,12,2,0.929083,1.060684,1.716834,1.640366,2.816236
660,0,12,3,0.998946,1.091171,1.090956,-3.325416,-3.627884
660,0,12,4,0.954864,1.103345,1.387974,3.011456,4.179824
660,0,12,5,0.887765,1.033251,1.251818,2.324075,2.909319
660,0,12,6,0.913332,1.053719,2.113035,1.045386,2.208937
660,0,12,7,0.965880,0.947828,0.928908,4.929543,4.579093
660,0,12,8,0.936334,0.933547,0.951478,4.017966,3.823005
660,0,12,9,0.985396,1.172755,1.198098,6.913450,8.282990
660,0,12,10,0.981555,0.899201,0.857371,3.565423,3.056889
660,0,12,11,0.949065,1.044015,1.155851,3.842676,4.441563
660,0,12,12,0.971587,1.194295,1.343866,4.702972,6.320162
660,0,12,13,0.876806,0.878132,0.981663,2.411603,2.367381
660,0,12,14,0.955761,1.060752,1.113172,4.877952,5.429997
660,0,12,15,0.859900,0.935155,0.899189,2.586937,2.326145
660,0,13,0,0.936173,0.874573,0.865716,4.631309,4.009399
660,0,13,1,0.946686,1.006170,1.036046,4.088503,4.235877
660,0,13,2,0.925308,0.978843,1.475428,1.083816,1.599093
660,0,13,3,0.947322,0.996872,1.054297,3.952248,4.166844
660,0,13,4,0.978768,0.953396,0.965401,7.621096,7.357412
660,0,13,5,0.960676,0.725319,0.678229,3.843684,2.606899
660,0,13,6,0.986385,1.100573,1.105985,7.037961,7.783877
660,0,13,7,0.944755,0.927321,0.875128,1.750136,1.531593
660,0,13,8,0.881771,0.748507,0.432474,2.596016,1.122709
660,0,13,9,0.931333,1.025730,1.165133,3.173636,3.697707
660,0,13,10,0.923126,1.064748,1.303610,2.805784,3.657648
660,0,13,11,0.924008,0.875110,0.878973,5.405118,4.750953
660,0,13,12,0.947326,0.900784,0.929955,4.869236,4.528172
660,0,13,13,0.923687,0.965733,0.954061,-0.770354,-0.734965
660,0,13,14,0.951548,0.970130,0.996699,4.973524,4.957107
660,0,13,15,0.989673,1.237782,1.282776,-2.083109,-2.672164
660,0,14,0,0.888873,0.923672,0.952898,2.197991,2.094461
660,0,14,1,0.982671,0.892094,0.871140,9.495532,8.271941
660,0,14,2,0.960125,1.052372,1.110152,4.699302,5.216938
660,0,14,3,0.883340,0.971614,1.026893,1.491270,1.531376
660,0,14,4,0.967127,1.072242,1.140612,5.325891,6.074777
660,0,14,5,0.762417,0.723413,0.147739,1.387404,0.204974
660,0,14,6,0.892040,0.939930,0.949340,1.895667,1.799633
660,0,14,7,0.951760,0.697365,0.638091,5.934006,3.786438
660,0,14,8,0.924674,0.946121,0.968807,3.151489,3.053184
660,0,14,9,0.819513,0.950952,2.142801,0.834711,1.788619
660,0,14,10,0.748089,0.697389,-0.162937,0.938844,-0.152973
660,0,14,11,0.912173,1.048811,1.331240,2.683096,3.571846
660,0,14,12,0.933362,1.003582,1.103919,2.479540,2.737213
660,0,14,13,0.879517,0.977344,1.277145,1.561910,1.994786
