block,head,n,n_images,frac,cosine_mean,a_mean,a_std,a_min,a_max,a_range,ratio_mean,ratio_std
9,7,200,200,1.0,0.992088,0.946289,0.014665,0.914046,0.981199,0.067153,0.933032,0.018317
9,9,200,200,1.0,0.988854,1.010672,0.011653,0.964406,1.044106,0.0797,1.011828,0.023313
9,10,200,200,1.0,0.977973,0.888098,0.011485,0.853851,0.922642,0.068791,0.874253,0.014986
9,11,200,200,1.0,0.976113,0.818812,0.007416,0.799085,0.846096,0.047011,0.749975,0.021064
9,12,66,200,0.33,0.911375,0.942993,0.017517,0.890111,0.977778,0.087667,1.055599,0.018617
9,13,200,200,1.0,0.952376,0.875929,0.008274,0.858596,0.895358,0.036762,0.812305,0.022061
9,14,200,200,1.0,0.983289,1.032451,0.011744,0.997522,1.063971,0.066449,1.05183,0.021061
9,15,200,200,1.0,0.992923,0.975611,0.008458,0.949962,0.996171,0.046209,0.951546,0.011586
10,0,200,200,1.0,0.93819,0.797115,0.013728,0.760418,0.840217,0.079799,0.610823,0.031551
10,1,200,200,1.0,0.993479,0.981246,0.011811,0.928174,1.008227,0.080053,0.98545,0.011893
10,2,200,200,1.0,0.970159,0.912021,0.012981,0.874328,0.970734,0.096407,0.846737,0.020083
10,3,189,200,0.945,0.944581,0.769705,0.027563,0.706271,0.828136,0.121865,0.649328,0.070581
10,4,200,200,1.0,0.995666,0.925891,0.007898,0.902531,0.944555,0.042024,0.924424,0.008612
10,5,200,200,1.0,0.987772,1.016115,0.017989,0.964168,1.060394,0.096226,1.015243,0.021596
10,6,200,200,1.0,0.981545,0.954811,0.015785,0.90591,0.992558,0.086648,0.950876,0.020144
10,7,200,200,1.0,0.987741,0.8548,0.006297,0.838943,0.876933,0.03799,0.814658,0.011614
10,8,200,200,1.0,0.983335,1.036183,0.014164,0.974659,1.069628,0.094969,1.052015,0.022541
10,9,200,200,1.0,0.975158,0.975073,0.01935,0.906796,1.026106,0.11931,0.996064,0.019806
10,10,200,200,1.0,0.978273,0.932971,0.01713,0.860422,0.971976,0.111553,0.95234,0.015591
10,11,200,200,1.0,0.987191,0.979341,0.008954,0.957056,1.000897,0.043841,0.965782,0.012331
10,12,200,200,1.0,0.950287,0.789065,0.009146,0.768631,0.82229,0.053659,0.673362,0.015718
10,13,200,200,1.0,0.991027,1.033593,0.011418,1.005442,1.062505,0.057064,1.036186,0.012951
10,14,200,200,1.0,0.950336,0.852531,0.012517,0.810492,0.877393,0.066901,0.761596,0.03596
10,15,200,200,1.0,0.976896,1.033371,0.013815,1.001673,1.075116,0.073442,1.056893,0.024449
11,0,200,200,1.0,0.995013,1.016205,0.009516,0.987469,1.06598,0.078511,1.02084,0.014357
11,1,200,200,1.0,0.986155,1.084611,0.021512,1.0193,1.15023,0.130929,1.085443,0.028351
11,2,200,200,1.0,0.977021,1.055877,0.01219,1.015135,1.080584,0.065449,1.10271,0.019417
11,4,200,200,1.0,0.945307,0.816105,0.015885,0.76385,0.862317,0.098467,0.672702,0.033601
11,5,200,200,1.0,0.963617,1.113133,0.013008,1.071392,1.142211,0.07082,1.269824,0.046757
11,6,11,200,0.055,0.910464,0.937511,0.017331,0.901627,0.957145,0.055517,1.062019,0.018708
11,7,200,200,1.0,0.931709,0.886883,0.012694,0.849223,0.919153,0.06993,0.874343,0.027495
11,8,200,200,1.0,0.965621,0.969521,0.017112,0.937817,1.031305,0.093489,0.963987,0.032034
11,9,200,200,1.0,0.976099,0.912502,0.015888,0.868767,0.955818,0.08705,0.84406,0.035575
11,10,72,200,0.36,0.909922,0.892035,0.015579,0.852919,0.928417,0.075498,0.72522,0.056944
11,11,200,200,1.0,0.985198,0.841282,0.011065,0.806036,0.869523,0.063487,0.817746,0.01647
11,12,137,200,0.685,0.908161,0.731468,0.008947,0.704486,0.755461,0.050975,0.508761,0.020311
11,13,200,200,1.0,0.985699,1.088849,0.024315,1.000333,1.150025,0.149692,1.086041,0.031132
11,14,200,200,1.0,0.972952,1.113039,0.012395,1.075954,1.140596,0.064642,1.201402,0.032586
